nouns,verbs,adjectives,adverbs,pronouns,conjunctions,other
118,77,25,22,36,53,114
118,60,34,20,16,50,109
144,98,45,37,52,78,130
133,64,39,19,17,60,112
132,76,38,13,31,47,101
107,69,25,18,20,40,75
84,47,25,18,26,46,84
132,113,33,20,55,74,153
111,62,30,11,19,58,114
161,88,35,30,34,66,150
87,48,21,22,20,52,84
108,77,19,22,38,42,105
82,56,17,21,22,46,75
190,144,41,41,66,129,169
129,78,32,33,34,71,104
138,95,25,26,35,74,133
97,66,24,22,30,55,98
109,88,26,30,33,69,111
92,71,29,18,22,67,102
85,56,28,21,19,47,75
78,83,22,23,38,50,88
147,93,29,17,34,63,113
132,74,37,24,17,72,138
112,74,34,25,33,47,89
129,74,25,23,25,65,102
299,187,53,39,91,130,277
80,68,21,17,25,46,89
134,109,29,16,53,66,125
123,94,34,34,54,67,118
101,61,36,19,24,56,71
197,139,40,34,39,102,195
183,95,43,23,32,79,129
116,60,15,14,22,28,84
189,110,56,34,28,94,195
83,68,16,16,26,39,88
152,59,32,16,20,42,118
103,68,34,17,18,49,94
105,71,30,26,23,48,101
115,71,19,24,31,60,91
115,67,35,21,17,49,113
86,69,31,12,30,54,84
192,102,33,27,26,91,153
85,51,25,10,18,51,70
119,84,36,34,27,52,127
112,68,21,19,20,56,78
126,53,27,8,18,61,107
113,45,28,13,14,53,73
119,67,35,23,28,53,105
63,37,11,21,23,29,64
100,69,21,15,24,48,83
107,62,25,19,20,46,91
135,102,34,21,45,70,126
168,100,25,37,39,96,133
123,88,38,15,35,77,123
114,47,27,29,24,37,143
123,117,25,25,51,75,147
145,92,43,27,39,97,122
97,106,24,34,52,52,108
140,124,29,23,33,74,153
114,77,19,13,27,58,64
126,116,35,37,37,85,142
137,97,39,32,29,93,131
76,70,25,15,26,47,76
122,71,36,18,21,50,111
150,96,47,29,18,76,147
114,80,30,15,32,67,104
119,83,41,16,15,61,122
112,48,30,17,27,59,108
185,129,43,37,56,121,142
141,98,36,24,53,88,144
122,86,36,18,31,75,98
184,129,37,29,45,90,128
65,44,17,15,16,38,69
110,71,17,13,11,53,96
73,35,25,11,20,32,73
155,99,50,27,38,94,124
90,57,29,27,25,66,105
61,31,22,19,10,28,58
181,50,34,22,22,48,159
109,84,27,25,28,57,86
195,125,45,45,53,108,195
113,85,28,28,39,54,120
139,114,39,21,28,74,156
158,111,20,28,24,80,112
147,100,26,27,45,82,132
272,45,22,11,11,38,98
109,58,23,12,17,60,86
96,86,22,17,43,66,113
155,127,41,28,54,90,176
182,115,35,20,23,80,151
170,117,44,44,42,101,190
112,71,31,16,27,68,123
155,102,24,31,42,83,108
143,85,24,19,33,59,115
111,92,18,25,23,62,85
105,80,24,34,23,50,95
144,78,25,32,29,66,121
104,64,27,15,19,44,98
107,67,18,16,19,52,77
128,120,57,41,73,112,156
152,100,23,19,27,61,130
137,89,28,20,28,79,126
155,111,48,29,36,78,132
105,79,25,20,22,46,89
148,89,19,18,32,76,113
147,84,40,22,10,65,109
114,52,31,14,19,49,100
98,77,18,21,17,47,90
112,62,23,17,19,55,98
79,59,24,24,30,50,81
392,160,86,56,86,92,380
105,65,38,17,38,47,134
76,58,25,15,22,37,64
235,160,66,47,54,128,272
98,55,19,18,24,48,84
101,73,15,22,26,60,103
120,55,24,13,11,50,91
158,99,38,21,35,71,163
199,118,67,29,54,122,222
113,72,33,27,30,48,91
93,56,25,16,29,50,93
157,107,49,32,57,88,151
200,125,39,31,47,102,195
162,106,36,28,30,76,135
124,64,31,16,23,56,115
165,107,58,25,25,74,148
96,75,23,18,21,52,101
100,67,33,9,13,52,72
104,51,23,12,16,46,70
99,51,12,13,23,37,68
213,177,36,40,63,113,207
137,75,36,19,21,53,116
268,138,43,44,30,120,228
156,81,37,23,11,78,153
223,161,30,43,56,113,178
134,79,40,21,23,60,112
154,91,42,26,22,85,107
92,79,32,22,25,48,103
76,41,17,18,17,29,78
114,88,21,23,44,48,105
90,54,23,17,28,56,78
80,78,28,28,36,51,95
116,81,30,28,26,49,113
124,59,27,16,32,59,101
109,61,27,20,20,57,82
112,58,15,15,26,47,83
235,109,35,27,41,63,154
126,64,25,14,18,54,88
125,99,44,22,38,81,101
100,56,30,14,22,60,85
218,100,31,24,36,81,177
218,75,56,28,41,82,195
193,119,38,24,42,103,168
129,88,35,25,38,68,105
196,125,65,36,46,90,184
112,50,33,23,15,53,94
82,65,19,16,17,28,70
114,63,26,16,6,53,87
194,174,33,62,58,111,214
155,130,43,43,53,114,148
177,137,30,36,35,100,120
115,60,26,19,21,54,92
99,72,42,24,39,59,109
155,97,53,20,27,71,142
140,84,50,16,37,77,131
160,106,42,35,30,78,128
156,88,39,36,35,63,147
116,93,32,35,49,64,126
104,72,38,21,23,50,93
98,62,21,22,27,45,77
88,58,25,25,19,43,80
193,87,56,42,32,75,157
149,59,41,15,23,73,105
81,53,20,23,24,32,63
78,51,19,17,25,44,85
130,115,25,38,45,76,107
76,55,21,6,18,33,87
109,42,24,22,23,44,112
125,95,28,24,45,66,123
103,59,32,15,14,46,92
123,50,29,18,20,36,115
114,98,37,33,31,58,113
101,48,36,13,20,56,82
96,83,23,15,30,54,108
90,78,28,11,18,45,89
130,107,38,46,45,69,132
136,57,31,30,7,55,125
134,83,27,26,28,58,113
134,69,32,13,29,67,103
170,120,38,23,60,109,146
78,56,20,10,22,37,74
116,69,26,23,22,57,83
115,68,25,12,21,65,93
113,62,29,9,16,57,74
74,37,5,8,16,34,65
104,81,28,19,58,65,106
138,63,19,15,28,56,102
152,130,56,38,63,94,205
133,79,30,21,29,79,90
110,77,29,13,21,53,96
200,144,47,36,67,111,213
113,77,31,24,20,67,147
110,54,24,18,9,48,83
103,59,29,15,15,59,95
146,120,37,32,41,87,138
93,78,34,24,49,54,82
213,120,52,32,34,86,196
123,79,32,24,22,66,98
92,61,25,14,14,40,81
185,126,55,24,58,114,188
66,53,16,25,25,47,75
121,54,24,11,3,55,88
108,46,27,20,16,45,114
172,106,47,29,37,86,160
217,102,70,36,29,118,178
72,53,26,14,26,39,90
130,67,20,15,23,46,100
159,94,52,27,18,70,159
97,95,32,31,47,49,118
108,67,25,14,17,47,83
96,65,25,14,11,60,74
106,89,24,17,39,60,111
110,68,29,36,24,62,82
269,142,58,25,37,113,226
123,59,28,12,17,42,95
90,82,21,20,40,32,87
160,101,25,26,47,69,151
206,97,30,29,28,83,211
166,119,50,35,65,100,160
170,105,39,26,32,86,173
213,127,41,27,50,97,205
102,86,33,20,30,55,101
107,67,18,22,28,39,116
104,63,28,19,24,41,101
178,113,44,34,19,70,151
102,59,20,16,15,50,87
123,73,26,12,19,53,109
168,115,56,33,37,104,150
102,75,29,19,27,52,100
234,123,64,46,43,81,213
129,72,28,9,10,59,112
102,61,23,14,14,50,92
128,84,25,26,28,60,127
104,92,33,28,55,75,107
164,96,31,16,39,105,101
92,51,21,16,28,42,88
149,88,32,21,43,67,142
140,116,39,31,38,75,141
92,88,24,17,42,51,111
90,61,27,16,15,36,72
142,75,22,26,40,41,154
139,103,41,58,52,67,171
142,71,33,15,30,61,126
129,90,23,12,36,54,112
120,88,39,22,36,65,108
175,133,34,29,43,98,147
112,63,24,18,21,42,93
111,63,27,20,15,49,68
146,99,41,16,35,62,141
156,63,26,15,17,63,116
231,166,55,38,44,101,203
82,60,24,15,21,37,68
97,55,25,17,10,45,86
112,66,22,7,25,53,76
119,79,29,11,22,49,85
291,140,44,46,48,71,269
130,66,24,21,19,50,106
107,49,31,15,9,53,77
159,114,43,22,15,86,148
150,76,33,29,37,74,142
114,61,33,14,15,47,69
122,73,43,28,27,72,120
180,95,38,37,45,75,162
124,101,33,16,39,73,101
157,98,38,22,32,78,138
189,172,59,43,71,115,196
163,111,33,35,29,79,158
164,78,28,17,25,71,105
246,109,50,36,44,121,203
175,117,40,36,61,98,179
101,59,22,18,18,59,73
121,101,34,24,44,64,126
103,68,39,29,35,60,99
128,72,24,15,8,63,121
105,43,25,9,12,47,64
111,54,30,18,29,69,131
109,73,37,24,22,53,101
118,60,34,19,24,69,103
126,95,35,24,40,57,129
166,126,40,30,51,105,177
98,98,33,34,52,49,108
219,83,32,28,27,68,180
119,60,28,16,10,55,114
163,144,61,40,67,86,174
122,66,23,21,25,36,114
179,125,66,25,42,81,140
114,107,23,25,53,66,128
181,91,42,27,39,90,173
88,60,33,15,9,37,77
106,79,33,17,30,58,93
112,82,32,41,34,70,129
126,72,33,25,24,55,110
94,67,25,16,20,54,84
87,59,17,27,22,46,72
129,90,31,25,38,58,136
214,116,41,21,34,105,209
196,131,36,29,57,97,179
128,106,35,25,43,81,121
179,137,45,33,46,97,126
92,55,34,16,13,42,89
95,71,18,18,34,48,95
95,57,23,21,21,46,97
93,67,29,15,22,61,80
162,110,38,30,43,93,151
205,127,53,23,48,112,132
116,88,35,25,35,65,114
114,64,38,27,25,53,92
118,79,24,27,27,63,101
108,89,22,16,29,60,109
100,103,21,20,50,55,141
144,120,31,38,34,77,183
136,85,37,17,29,64,114
79,69,17,19,33,51,99
113,65,24,18,13,54,119
205,168,91,51,49,107,198
103,87,23,17,33,46,118
137,129,42,30,59,87,144
166,105,39,18,36,97,111
114,61,24,11,21,48,74
109,70,20,17,25,53,72
101,81,20,29,42,60,117
123,108,21,33,44,67,123
103,93,25,20,32,60,117
132,85,18,17,27,65,120
130,101,31,25,44,76,117
166,82,28,9,25,34,160
157,87,41,26,34,65,126
109,56,32,12,29,52,86
118,63,28,12,21,52,101
115,57,24,19,21,47,103
80,49,10,20,20,48,65
93,57,15,9,19,36,78
143,77,33,26,40,77,135
140,66,32,12,25,57,131
218,153,37,46,55,112,165
106,60,18,11,10,50,82
123,67,17,15,17,59,93
139,103,34,37,40,77,163
120,63,34,31,28,53,108
121,99,49,20,36,68,114
183,123,31,31,39,80,155
173,119,69,27,38,103,165
111,49,28,11,10,49,92
177,151,31,34,50,100,168
125,105,39,26,55,75,153
93,66,29,26,23,49,74
129,68,32,15,19,81,150
271,59,21,37,26,62,172
103,53,21,10,11,47,84
124,64,30,19,22,70,111
103,70,32,18,11,44,75
165,114,33,28,35,95,132
128,101,33,15,45,71,140
83,43,29,19,17,39,68
135,55,30,15,15,64,83
134,100,64,21,31,75,134
140,69,29,19,23,58,87
137,108,32,15,32,76,123
114,73,37,21,27,46,97
147,138,42,30,49,76,138
119,81,14,20,17,58,93
104,78,25,27,22,58,106
197,84,26,21,43,48,187
129,107,29,43,57,92,126
108,65,32,23,23,45,88
98,37,20,17,10,44,80
115,67,22,6,17,50,84
78,69,26,32,39,51,105
235,70,27,21,34,58,131
126,65,27,16,11,56,65
89,50,26,14,24,50,81
106,55,16,15,11,47,92
128,102,24,29,43,73,134
147,110,56,17,32,89,150
132,61,42,26,12,67,112
149,114,40,27,39,83,144
148,98,22,24,26,71,102
133,79,25,15,20,45,92
254,192,75,41,97,138,249
151,98,49,39,35,83,161
92,62,38,13,32,37,93
115,61,28,11,12,51,75
109,108,34,22,38,73,122
116,51,30,8,11,50,76
123,76,36,22,41,76,132
70,44,19,28,17,31,60
115,45,28,16,22,40,91
154,120,48,32,42,82,160
100,83,24,25,52,58,112
118,85,25,19,27,66,128
94,67,27,22,23,49,82
103,63,12,18,19,52,82
166,119,32,29,48,80,149
146,96,31,16,44,82,147
97,62,20,14,18,44,94
85,60,27,25,12,42,83
133,87,45,18,32,82,142
73,61,22,23,39,47,88
183,107,52,23,55,106,199
105,81,28,17,37,54,95
97,42,23,13,18,34,73
193,151,53,54,66,112,202
127,66,26,12,17,52,92
124,66,31,20,17,48,96
118,59,32,24,16,73,109
139,78,32,19,10,64,101
95,52,35,11,16,52,81
84,45,18,10,14,28,56
135,80,32,20,13,70,94
142,61,27,24,16,70,94
143,82,29,19,36,68,113
155,94,47,32,44,77,146
98,103,23,20,39,58,108
90,58,34,16,19,55,61
125,53,42,21,19,47,92
159,115,42,31,58,92,142
98,80,22,33,46,50,101
204,174,57,35,67,121,220
128,47,24,8,10,67,70
69,50,11,22,14,27,60
204,148,46,40,46,110,171
94,77,16,21,39,54,91
150,86,34,25,24,84,145
171,154,37,38,58,94,160
231,122,61,23,33,102,171
136,73,31,31,17,56,120
113,70,27,30,27,51,118
85,78,34,22,39,49,125
175,98,29,35,42,69,148
256,170,61,33,67,132,240
164,114,35,37,40,69,150
121,87,24,22,30,64,107
89,62,20,26,18,45,63
118,68,22,16,15,51,85
125,77,21,19,25,55,122
124,83,14,18,33,45,101
119,90,27,22,23,67,113
171,125,41,36,54,67,179
187,91,35,33,25,111,159
146,95,50,38,26,77,150
112,64,23,14,21,48,69
112,52,20,18,16,47,95
83,62,24,15,16,34,77
176,113,42,39,41,92,185
124,63,35,25,9,56,114
74,75,18,26,18,44,71
116,87,29,19,32,59,108
103,70,20,15,21,50,73
106,61,23,21,16,49,68
207,97,22,19,28,78,131
103,50,25,14,14,35,92
113,81,34,14,22,60,84
216,145,60,36,52,141,205
111,94,25,16,39,70,85
144,85,29,22,21,65,123
109,59,18,18,21,42,91
121,58,17,12,26,53,77
185,120,56,30,29,89,177
108,103,20,30,57,74,138
131,124,25,25,51,75,122
104,103,29,22,43,70,106
103,73,18,16,21,43,87
93,75,26,31,32,42,111
112,60,22,17,25,50,69
119,80,41,34,50,75,125
220,113,61,19,31,111,162
119,63,22,18,27,54,78
81,34,18,15,3,36,68
115,73,31,15,19,71,97
153,69,26,16,8,63,106
106,68,26,17,45,41,100
100,74,20,16,32,61,77
199,133,30,40,37,95,170
122,86,32,21,38,54,117
123,76,34,21,29,51,126
144,70,20,23,28,66,104
138,75,39,18,16,55,134
139,109,33,20,44,67,123
132,62,20,12,25,60,105
102,74,23,30,32,57,119
148,87,45,16,26,81,139
140,77,34,18,42,48,124
95,88,22,20,53,57,98
98,52,19,15,31,44,81
97,80,23,19,27,55,102
141,131,38,27,32,83,128
152,110,34,24,33,76,133
122,86,17,19,24,61,88
126,72,28,10,32,63,109
109,89,31,22,28,52,100
110,94,33,22,44,63,115
64,35,20,11,8,28,66
245,114,38,31,45,49,223
99,62,27,16,22,45,64
91,60,32,20,26,46,88
100,67,30,31,26,49,101
90,52,26,17,11,34,82
120,53,18,8,9,53,67
117,94,31,27,36,54,129
128,91,27,35,56,59,101
165,102,39,21,31,65,131
125,64,29,18,21,57,116
198,87,28,12,21,48,155
129,73,41,29,21,69,115
153,88,28,16,32,78,147
199,85,41,16,16,55,162
113,72,27,16,15,56,89
220,95,61,22,41,104,162
104,76,22,22,28,45,100
242,132,50,33,29,108,186
132,88,27,24,25,60,126
167,100,50,28,32,94,139
69,47,13,25,23,40,73
120,72,26,29,13,55,115
171,69,33,27,7,69,141
117,78,24,24,38,57,133
158,103,31,31,38,72,167
160,98,54,44,27,68,163
130,63,35,17,18,51,110
128,91,29,19,31,57,122
192,121,50,28,46,86,178
81,48,20,18,20,45,72
111,93,28,22,19,66,110
123,93,36,28,30,71,118
219,119,55,48,32,97,192
146,71,34,15,9,75,129
109,53,19,10,16,58,74
130,65,18,6,12,55,87
162,110,38,25,37,89,126
57,37,11,9,22,33,44
106,84,19,22,36,62,94
143,96,35,28,39,89,141
71,39,14,11,20,34,52
219,90,46,25,27,70,180
122,84,14,29,23,64,117
108,61,26,10,15,43,89
139,95,41,28,29,64,131
115,104,21,27,25,71,94
114,81,31,33,34,73,123
192,77,26,15,36,57,210
145,86,41,26,11,57,119
108,83,26,27,29,57,110
112,83,31,14,30,52,117
118,113,21,22,53,76,148
340,171,92,64,71,175,289
99,78,32,31,35,52,114
222,101,41,19,18,84,180
142,107,32,34,44,87,126
112,58,20,12,20,56,67
128,69,32,21,16,60,116
120,84,27,30,39,59,119
119,87,34,25,28,62,96
123,66,23,17,14,44,96
124,89,19,31,40,56,122
122,64,17,14,8,56,95
108,74,27,19,25,51,98
108,68,34,23,27,51,105
59,43,14,19,16,27,62
156,97,38,37,33,77,143
205,133,52,42,27,96,162
117,95,23,13,35,56,96
135,145,51,35,70,90,185
166,119,26,32,45,82,165
142,110,29,40,47,72,165
122,65,34,23,20,65,107
111,112,31,36,45,69,108
67,48,9,14,12,35,55
129,68,19,17,18,43,133
254,130,43,50,63,90,271
97,84,28,30,33,58,94
115,68,20,26,25,57,95
141,104,31,27,42,77,138
131,93,42,16,40,84,124
137,69,25,20,22,67,127
120,77,24,22,21,52,108
140,78,28,19,19,64,104
118,72,33,25,22,54,95
135,76,23,19,37,59,98
152,86,49,19,29,69,121
113,100,30,30,37,64,139
92,69,19,19,32,43,82
136,91,25,19,34,65,136
119,69,23,22,27,47,105
126,56,23,11,12,63,77
70,55,15,12,20,35,81
70,65,15,21,38,39,98
121,71,24,14,22,52,124
138,77,28,17,38,61,140
105,82,36,20,32,61,94
191,55,22,14,29,53,164
91,52,30,21,32,50,93
142,109,46,30,53,84,144
149,96,34,19,46,82,138
81,66,23,15,32,37,92
128,103,45,34,37,79,144
122,60,26,12,16,51,93
140,105,49,24,38,82,123
149,114,25,32,51,67,139
131,95,25,25,46,70,126
110,66,22,12,26,56,81
120,62,21,6,17,63,85
90,55,21,26,21,41,86
101,75,19,26,48,64,114
102,72,25,22,22,48,90
98,76,29,19,27,53,96
123,71,36,21,19,56,109
86,55,24,22,23,47,97
241,162,60,41,64,117,231
132,63,17,12,27,52,91
112,58,35,15,28,47,94
44,25,11,8,6,16,36
127,74,22,14,23,61,88
224,73,23,21,42,60,163
194,72,30,17,21,41,183
134,61,24,19,35,52,116
139,91,40,33,42,89,127
114,57,28,16,21,45,72
97,50,25,11,25,47,81
62,44,15,17,14,43,80
111,79,14,34,33,62,132
79,46,20,14,9,38,84
114,81,39,31,26,68,148
104,73,23,9,38,56,113
118,62,23,18,19,52,96
124,88,26,13,34,57,110
100,64,16,16,19,47,91
131,118,23,23,78,64,136
206,112,29,23,39,66,187
77,46,18,13,16,49,67
111,59,24,17,19,46,98
109,102,41,45,47,76,150
136,71,13,20,36,60,89
231,72,34,22,21,61,199
121,64,29,20,19,49,97
93,87,27,35,54,68,111
101,71,33,22,44,60,103
116,99,25,19,33,55,133
92,85,22,17,35,41,109
171,88,40,32,38,53,165
117,69,22,21,34,58,94
124,66,20,18,22,55,82
158,143,41,34,84,95,207
96,53,19,11,9,40,73
214,139,43,42,55,114,173
79,50,17,6,19,38,67
141,106,38,35,41,69,114
89,103,35,33,45,56,122
82,75,26,30,57,63,106
104,53,22,16,16,51,91
139,98,29,27,23,62,99
99,65,44,28,19,51,95
196,140,51,52,67,128,185
144,80,42,31,23,71,114
109,60,32,19,20,53,80
122,44,31,14,16,58,106
379,140,56,46,75,126,303
157,64,38,20,16,44,131
123,60,29,15,31,57,92
88,63,26,19,22,36,84
140,55,24,9,20,50,94
104,58,23,10,25,46,81
134,105,37,32,33,71,122
112,56,26,10,11,47,96
101,77,21,19,43,45,94
265,136,66,34,66,102,246
103,88,23,26,53,65,127
116,63,19,21,22,44,78
121,97,35,14,36,53,130
258,85,41,18,37,52,209
91,66,23,18,38,58,85
99,77,21,16,28,39,91
131,59,31,12,23,55,120
100,52,31,17,22,58,102
162,153,66,59,69,97,217
129,65,37,27,25,49,88
109,71,39,26,31,65,104
75,75,26,15,29,47,67
109,88,27,31,36,63,127
44,39,8,12,21,20,49
125,90,25,28,28,66,88
123,82,25,29,33,60,93
119,93,27,25,33,43,113
128,107,29,26,47,75,131
96,48,24,9,20,54,77
159,67,17,16,36,50,144
115,54,22,16,10,48,89
150,80,24,25,38,71,123
115,72,21,13,26,45,100
100,55,31,13,9,36,116
102,56,28,14,10,36,87
209,178,39,38,59,111,246
114,83,28,22,24,54,101
97,64,21,20,21,51,82
105,75,19,14,42,45,88
98,66,29,33,22,50,102
106,50,20,17,16,46,82
141,57,34,14,23,58,105
120,54,28,19,20,56,95
146,113,28,23,40,65,122
127,87,32,31,37,72,114
208,137,59,41,64,132,184
128,56,31,23,7,61,124
90,61,19,20,22,41,100
93,58,30,15,23,48,68
165,93,39,17,41,98,116
160,90,44,20,24,78,123
237,121,62,31,30,120,182
164,78,20,17,30,73,136
107,56,16,15,15,41,98
135,69,25,22,26,73,111
118,47,29,17,13,62,96
101,94,36,34,35,54,119
112,73,29,19,21,66,122
80,53,22,16,17,45,62
88,76,37,32,51,50,110
125,68,27,14,21,54,97
109,47,28,7,12,34,71
96,69,20,14,30,54,89
138,62,30,9,16,65,94
91,73,30,19,28,47,108
178,104,35,25,56,92,153
132,96,44,19,53,66,118
156,117,49,18,34,83,136
152,62,27,20,19,60,89
128,74,29,12,16,50,102
156,101,37,21,43,77,162
110,80,19,16,31,49,114
109,49,13,20,13,38,105
122,86,33,14,14,64,127
142,58,24,6,18,57,94
85,47,24,20,22,41,65
130,54,28,9,21,57,91
85,49,21,9,16,41,78
157,96,50,24,31,83,133
160,96,55,36,49,79,140
166,67,36,24,35,59,140
61,48,20,21,22,39,63
189,167,37,43,119,120,217
104,60,27,14,13,55,79
123,96,39,21,33,71,138
125,50,28,11,17,63,86
125,65,17,18,24,66,120
93,41,23,14,7,37,71
127,82,28,15,32,64,114
190,126,42,30,50,103,164
240,102,37,36,39,83,180
211,110,56,35,47,90,168
97,44,16,7,12,42,71
148,68,19,20,30,63,129
102,70,36,24,20,57,109
110,66,21,20,30,63,99
230,136,48,20,51,122,183
326,81,49,30,29,79,271
249,115,61,33,35,92,277
112,65,34,24,31,55,107
197,81,47,18,29,99,129
100,72,13,6,29,47,96
102,59,29,13,17,49,68
128,69,51,21,16,64,118
110,63,25,13,14,57,83
89,62,14,24,35,45,87
98,60,40,15,22,51,84
111,56,26,14,31,33,135
194,122,57,41,38,108,167
147,90,50,26,46,71,146
140,96,18,28,37,67,82
143,87,40,27,20,82,129
121,71,37,23,15,63,140
113,55,32,12,14,48,87
170,103,38,26,43,86,154
100,63,15,12,25,42,94
179,104,31,29,41,68,174
125,70,17,17,28,49,92
101,58,18,15,25,54,80
127,49,25,14,22,51,75
132,72,35,21,29,58,146
112,54,24,11,20,47,80
186,153,26,36,83,137,157
126,64,31,19,23,59,108
142,84,29,23,28,69,81
185,108,39,25,48,96,164
177,134,44,39,65,99,181
165,103,32,32,31,60,150
137,78,37,18,27,65,136
72,41,19,14,17,33,63
98,64,28,20,23,60,89
133,65,17,13,19,56,118
110,55,20,13,16,53,84
184,119,43,27,46,65,182
148,73,45,13,18,62,116
108,84,42,18,29,60,106
108,55,21,21,14,55,102
119,70,38,14,24,50,102
149,102,30,17,25,46,124
442,167,72,56,61,98,400
116,48,24,10,24,47,101
156,99,34,24,34,79,115
184,143,24,36,79,111,166
94,68,22,11,44,68,85
118,49,24,25,34,44,122
107,78,25,27,28,58,104
105,75,34,12,19,66,111
95,61,37,24,24,50,86
102,76,14,18,27,39,113
98,66,25,15,18,43,68
152,74,28,14,26,76,132
140,61,37,15,15,59,112
110,54,38,12,20,59,98
121,69,27,11,45,65,118
91,39,13,9,13,38,71
119,42,35,19,7,57,126
192,100,37,24,29,87,158
130,59,30,21,11,72,109
87,50,20,24,15,49,79
125,55,38,18,7,51,101
214,168,44,50,50,113,189
103,65,21,16,20,57,109
132,76,39,16,9,59,130
127,65,33,13,25,66,110
92,80,16,13,17,45,81
135,56,46,16,5,59,109
147,80,22,9,27,61,122
109,79,19,13,31,56,86
101,79,30,10,37,50,99
272,88,39,28,35,65,250
163,108,51,32,39,84,140
131,80,41,20,33,74,112
122,86,24,26,24,56,91
76,54,48,30,3,40,92
129,76,31,14,15,57,81
65,51,21,15,29,43,77
116,56,34,28,22,51,95
150,80,26,28,31,61,114
227,80,47,28,20,64,148
109,54,25,12,17,47,87
129,77,32,19,27,68,117
173,54,33,13,18,45,153
152,52,14,15,11,43,78
117,65,31,14,17,44,97
214,107,49,27,26,106,217
291,44,18,15,4,33,121
167,70,43,19,17,82,106
158,83,24,23,30,93,137
123,92,16,19,48,47,128
128,79,26,16,30,72,104
123,84,27,18,28,59,123
140,116,28,26,46,83,132
105,74,22,18,20,53,77
102,58,26,18,15,57,86
123,61,28,6,15,61,112
135,77,33,26,22,74,114
99,96,29,24,43,59,94
142,99,34,22,21,66,119
101,72,33,17,29,59,87
106,69,37,35,25,64,99
112,54,18,17,7,47,111
161,123,40,40,44,81,130
158,110,44,19,23,79,161
47,23,8,9,5,23,41
95,58,22,19,17,50,72
121,97,33,25,47,69,125
206,72,46,18,19,56,167
90,71,33,25,29,46,101
166,91,36,41,36,79,173
158,67,32,9,12,84,105
112,60,32,25,13,55,92
93,64,12,24,16,55,78
193,138,54,28,58,127,202
204,215,65,55,105,109,293
115,98,32,23,38,61,112
162,82,31,21,25,51,132
170,101,27,20,14,72,121
183,130,47,41,57,81,179
149,76,27,21,39,59,147
111,70,27,14,13,39,83
142,109,53,29,36,90,173
86,33,10,9,11,28,68
141,75,33,36,33,50,122
136,82,15,24,29,73,134
174,93,33,18,24,76,147
108,93,21,33,43,72,83
133,94,39,26,37,65,115
142,86,33,16,13,87,119
110,59,17,17,12,52,62
91,49,14,13,16,39,79
131,109,42,27,39,54,149
135,94,33,23,37,72,128
138,100,37,20,22,72,101
131,91,26,14,22,54,126
124,84,41,29,31,74,141
86,55,30,20,9,46,105
171,115,50,29,60,90,184
193,99,45,21,23,87,141
127,91,14,21,23,48,129
137,70,24,16,27,52,96
102,70,18,14,19,42,103
83,66,38,17,30,49,103
101,62,14,14,24,44,90
384,128,59,39,43,90,336
92,46,18,22,6,51,85
93,74,21,26,43,47,101
113,86,43,27,30,69,106
96,66,20,18,21,47,92
172,82,28,11,20,84,124
107,77,27,15,15,62,94
143,89,30,21,22,72,120
173,96,51,26,53,123,136
137,74,37,20,5,61,115
118,73,48,32,23,76,105
108,88,37,16,21,57,94
114,72,22,15,22,54,81
205,142,49,35,50,122,180
152,147,25,21,94,100,157
104,63,30,23,11,58,79
58,52,21,12,13,30,73
130,82,37,26,27,68,113
97,68,21,19,20,43,98
92,64,24,14,30,48,83
116,65,23,9,17,65,68
168,79,35,20,28,82,137
102,80,31,20,33,64,120
109,60,30,10,34,75,96
71,72,15,16,13,54,80
78,75,22,19,35,48,89
100,65,36,19,21,56,94
109,83,35,25,38,56,129
260,109,37,27,20,90,205
180,178,47,42,84,112,228
103,90,16,15,32,53,116
213,136,55,37,39,106,202
152,126,43,36,43,97,128
162,71,25,12,21,52,129
137,84,38,11,40,90,151
106,67,18,9,17,56,76
107,63,36,18,18,68,98
175,117,37,30,36,85,173
162,108,37,31,38,106,156
163,97,28,19,19,79,118
227,190,80,50,70,148,269
145,92,40,18,42,65,128
90,62,24,8,25,51,79
188,122,59,40,45,78,109
157,92,51,23,36,96,159
84,74,18,20,28,38,88
227,120,38,22,10,92,171
71,69,34,21,18,58,107
119,69,21,21,21,60,78
113,55,27,22,22,60,76
84,63,28,19,20,48,76
106,44,27,15,18,38,87
105,49,27,12,16,55,68
145,82,37,32,29,79,147
106,61,38,29,24,69,96
86,70,29,11,29,48,87
85,51,23,12,22,32,88
109,96,27,23,41,63,127
130,100,30,22,37,57,108
86,46,9,19,13,33,83
175,104,48,29,37,81,170
139,114,31,24,50,78,157
107,77,35,22,30,52,117
122,61,47,33,21,86,104
152,78,19,28,15,64,114
128,81,32,28,20,57,100
207,67,29,22,19,66,138
187,113,54,30,52,89,142
143,112,26,31,30,68,141
148,84,41,24,33,79,136
125,65,21,15,20,52,101
132,96,25,20,32,67,96
143,74,26,14,18,87,87
185,104,53,33,54,66,256
69,48,29,15,25,26,72
76,51,12,18,22,46,55
152,97,45,17,45,82,153
75,48,18,19,20,45,73
90,63,19,18,32,53,85
156,132,38,34,48,87,158
170,138,53,39,35,100,180
187,109,54,27,23,91,159
204,134,48,41,53,83,218
135,111,41,29,33,91,132
90,57,28,13,30,46,78
